dataset,idx,variant_id,transform,target,validation_note,ai_label,ai_risk,ai_exclude_from_metrics,ai_notes
codexglue,23504,23504__blank_line_expansion,blank_line_expansion,0,blank lines inserted after semicolons,preserved,low,false,Whitespace-only layout change; no executable token is intentionally introduced. Whitespace-normalized code matches.
bigvul,bigvul-f1574f25e1402e748bf2bd7e28ce3dd96ceb1ca4-287-after,bigvul-f1574f25e1402e748bf2bd7e28ce3dd96ceb1ca4-287-after__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
bigvul,bigvul-fefaaa43c382eee632ea3ad0cfa915335140e1db-2588-after,bigvul-fefaaa43c382eee632ea3ad0cfa915335140e1db-2588-after__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
bigvul,bigvul-4e1cf0d3e6f6fe2552a269def0af1cd2403e266c-1191-after,bigvul-4e1cf0d3e6f6fe2552a269def0af1cd2403e266c-1191-after__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
bigvul,bigvul-25f9415f43d607d3d01f542f067e3cc471983e6b-535-after,bigvul-25f9415f43d607d3d01f542f067e3cc471983e6b-535-after__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
bigvul,bigvul-685c3980d31b5199924086b8c93a1ce751d24733-1202-after,bigvul-685c3980d31b5199924086b8c93a1ce751d24733-1202-after__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
bigvul,bigvul-248385c606620b29ecc96ca9d3603463f879652b-440-after,bigvul-248385c606620b29ecc96ca9d3603463f879652b-440-after__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
bigvul,bigvul-d4cd2b2c0953ad7e9fa988c234eb9361be80fe81-634-after,bigvul-d4cd2b2c0953ad7e9fa988c234eb9361be80fe81-634-after__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
bigvul,bigvul-ef85b67385436ddc1998f45f1d6a210f935b3388-2022-after,bigvul-ef85b67385436ddc1998f45f1d6a210f935b3388-2022-after__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
bigvul,bigvul-667121ace9dbafb368618dbabcf07901c962ddac-2132-after,bigvul-667121ace9dbafb368618dbabcf07901c962ddac-2132-after__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
bigvul,bigvul-bd97120fc3d1a11f3124c7c9ba1d91f51829eb85-1945-after,bigvul-bd97120fc3d1a11f3124c7c9ba1d91f51829eb85-1945-after__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
bigvul,bigvul-a8c1f65c79cbbb2f7da782d4c9d15639a9b94b27-1924-after,bigvul-a8c1f65c79cbbb2f7da782d4c9d15639a9b94b27-1924-after__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
bigvul,bigvul-48900cb6af4282fa0fb6ff4d72a81aa3dadb5c39-2087-after,bigvul-48900cb6af4282fa0fb6ff4d72a81aa3dadb5c39-2087-after__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
bigvul,bigvul-bcf3b67d16a4c8ffae0aa79de5853435e683945c-1907-after,bigvul-bcf3b67d16a4c8ffae0aa79de5853435e683945c-1907-after__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
bigvul,bigvul-364fb6e517fc4fbc8196a4afba4f77b3d5300c3e-1835-after,bigvul-364fb6e517fc4fbc8196a4afba4f77b3d5300c3e-1835-after__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
bigvul,bigvul-b4a1b4f5047e4f54e194681125c74c0aa64d637d-2308-after,bigvul-b4a1b4f5047e4f54e194681125c74c0aa64d637d-2308-after__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
bigvul,bigvul-c67d275803dc6ea22c558d06b1f7ba9f94cd8de3-1928-after,bigvul-c67d275803dc6ea22c558d06b1f7ba9f94cd8de3-1928-after__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
bigvul,bigvul-7d7190695ce2ff269fdffb04e87139995cde21f4-1760-after,bigvul-7d7190695ce2ff269fdffb04e87139995cde21f4-1760-after__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
bigvul,bigvul-681fef8380eb818c0b845fca5d2ab1dcbab114ee-2680-after,bigvul-681fef8380eb818c0b845fca5d2ab1dcbab114ee-2680-after__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
bigvul,bigvul-7ed47b7d142ec99ad6880bbbec51e9f12b3af74c-2002-before,bigvul-7ed47b7d142ec99ad6880bbbec51e9f12b3af74c-2002-before__code_normalization_abstraction,code_normalization_abstraction,1,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
bigvul,bigvul-2080bc33717955a0e4268e738acf8c1eeddbf8cb-1580-after,bigvul-2080bc33717955a0e4268e738acf8c1eeddbf8cb-1580-after__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
bigvul,bigvul-9d4853418ab2f754c2b63e091c29c5529b8b86ca-2830-after,bigvul-9d4853418ab2f754c2b63e091c29c5529b8b86ca-2830-after__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
bigvul,bigvul-ea3d7209ca01da209cda6f0dea8be9cc4b7a933b-35-after,bigvul-ea3d7209ca01da209cda6f0dea8be9cc4b7a933b-35-after__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
bigvul,bigvul-3095060f479b86288e31c79ecbc5131a66bcd2f9-1422-after,bigvul-3095060f479b86288e31c79ecbc5131a66bcd2f9-1422-after__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
bigvul,bigvul-5f8e44741f9f216e33736ea4ec65ca9ac03036e6-607-after,bigvul-5f8e44741f9f216e33736ea4ec65ca9ac03036e6-607-after__code_normalization_abstraction,code_normalization_abstraction,0,parenthesized simple return expressions,preserved,low,false,Parenthesizes simple return expressions; value and control flow are intended to remain unchanged.
bigvul,bigvul-f911e11e7f6b5c0d6f5ee694a9871de6619889f7-1192-after,bigvul-f911e11e7f6b5c0d6f5ee694a9871de6619889f7-1192-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-44a637b47793512bfb1d2589d43b8dc492a97629-758-after,bigvul-44a637b47793512bfb1d2589d43b8dc492a97629-758-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-c26d5beb60a5a85f76259f50ed3e08c8169b0a0c-40-after,bigvul-c26d5beb60a5a85f76259f50ed3e08c8169b0a0c-40-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-e89cfcb9090e8c98129ae9160c513f504db74599-2364-after,bigvul-e89cfcb9090e8c98129ae9160c513f504db74599-2364-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-08fa47c4850cea32c3116665975bca219fbf2fe6-2119-after,bigvul-08fa47c4850cea32c3116665975bca219fbf2fe6-2119-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-7e4ab8e1189846041f955e6c83f72bc1624e7a98-1471-after,bigvul-7e4ab8e1189846041f955e6c83f72bc1624e7a98-1471-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-2d8a041b7bfe1097af21441cb77d6af95f4f4680-2272-after,bigvul-2d8a041b7bfe1097af21441cb77d6af95f4f4680-2272-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-761c75d2d607638ff53c764b4925bcca9be601d8-619-after,bigvul-761c75d2d607638ff53c764b4925bcca9be601d8-619-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-8e75437a7e43d4c55e861691f74892e666e29b0b-1533-after,bigvul-8e75437a7e43d4c55e861691f74892e666e29b0b-1533-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-7ed47b7d142ec99ad6880bbbec51e9f12b3af74c-2002-before,bigvul-7ed47b7d142ec99ad6880bbbec51e9f12b3af74c-2002-before__comment_banner,comment_banner,1,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-201f99f170df14ba52ea4c52847779042b7a623b-2669-after,bigvul-201f99f170df14ba52ea4c52847779042b7a623b-2669-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-971548cdca2d4c0a6fedd3db0c94372c2a27eac3-2632-after,bigvul-971548cdca2d4c0a6fedd3db0c94372c2a27eac3-2632-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-f85a87ec670ad0fce9d98d90c9a705b72a288154-2147-after,bigvul-f85a87ec670ad0fce9d98d90c9a705b72a288154-2147-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-e89cfcb9090e8c98129ae9160c513f504db74599-1365-after,bigvul-e89cfcb9090e8c98129ae9160c513f504db74599-1365-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-f03ea5a5c2ff26e239dfd23e263b15da2d9cee93-1197-after,bigvul-f03ea5a5c2ff26e239dfd23e263b15da2d9cee93-1197-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-f5364c150aa645b3d7daa21b5c0b9feaa1c9cd6d-584-after,bigvul-f5364c150aa645b3d7daa21b5c0b9feaa1c9cd6d-584-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-248a92c21c20c14b5983680c50e1d8b73fc79a2f-542-after,bigvul-248a92c21c20c14b5983680c50e1d8b73fc79a2f-542-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-e89cfcb9090e8c98129ae9160c513f504db74599-675-after,bigvul-e89cfcb9090e8c98129ae9160c513f504db74599-675-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code differs because existing comments or formatting changed.
bigvul,bigvul-f6d8bd051c391c1c0458a30b2a7abcd939329259-1621-after,bigvul-f6d8bd051c391c1c0458a30b2a7abcd939329259-1621-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
bigvul,bigvul-cd0bd79d6ebdb72183e6f0833673464cc10b3600-2089-after,bigvul-cd0bd79d6ebdb72183e6f0833673464cc10b3600-2089-after__comment_banner,comment_banner,0,comment inserted,preserved,low,false,Inserted block comment; comments have no runtime effect outside preprocessor/macro edge cases. Comment-stripped code matches.
